"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no","phylum","phylum_no","class","class_no","order","order_no","family","family_no","genus","genus_no","subgenus_no","abund_value","abund_unit","collection_name","collection_subset","collection_aka","lng","lat","cc","state","county","latlng_basis","latlng_precision","geogscale","geogcomments","paleomodel","geoplate","paleoage","paleolng","paleolat","formation","stratgroup","member","formation","stratgroup","member","stratscale","zone","localsection","localbed","localbedunit","localorder","regionalsection","regionalbed","regionalbedunit","regionalorder","stratcomments","lithdescript","lithology1","lithification1","minor_lithology1","lithology2","lithification2","minor_lithology2","environment","primary_reference","created","modified","updated","time_bins","time_contain","time_major","time_buffer","time_overlap"
"812666","occ","","","89299","Cypraea erosa","species","60031","recombined as","Naria erosa","species","60031","Middle Pleistocene","Late Pleistocene","0.774","0.0117","29953","Mollusca","7805","Gastropoda","8304","Sorbeoconcha","62297","Cypraeidae","60047","Naria","371455","","","","Hahaione Valley, Oahu","22975","Reef 3971","-157.699997","21.283333","US","Hawaii","","based on nearby landmark","minutes","outcrop","SE coast of Oahu","gplates","not computable using this model","mid","","","Waimanalo","","","Waimanalo","","","group of beds","","","","","","","","","","age from coral samples 134-113 ka","limestones and conglomerates","""limestone""","","","","","","reef, buildup or bioherm","S. Kosuge. 1969. Fossil mollusks of Oahu, Hawaii Islands. Bulletin of the National Science Museum 12(4):783-794","2009-05-15 01:55:57","2009-05-15 03:55:57","","Chibanian","-","Chibanian","Chibanian, Late Pleistocene","Chibanian, Late Pleistocene"
"812667","occ","","","89299","Cypraea isabella","species","60036","recombined as","Luria isabella","species","60036","Middle Pleistocene","Late Pleistocene","0.774","0.0117","29953","Mollusca","7805","Gastropoda","8304","Sorbeoconcha","62297","Cypraeidae","60047","Luria","115679","","","","Hahaione Valley, Oahu","22975","Reef 3971","-157.699997","21.283333","US","Hawaii","","based on nearby landmark","minutes","outcrop","SE coast of Oahu","gplates","not computable using this model","mid","","","Waimanalo","","","Waimanalo","","","group of beds","","","","","","","","","","age from coral samples 134-113 ka","limestones and conglomerates","""limestone""","","","","","","reef, buildup or bioherm","S. Kosuge. 1969. Fossil mollusks of Oahu, Hawaii Islands. Bulletin of the National Science Museum 12(4):783-794","2009-05-15 01:55:57","2009-05-15 03:55:57","","Chibanian","-","Chibanian","Chibanian, Late Pleistocene","Chibanian, Late Pleistocene"
"812677","occ","","","89300","Cypraea caputserpentis","species","147494","recombined as","Cypraea (Erosaria) caputserpentis","species","147494","Middle Pleistocene","Late Pleistocene","0.774","0.0117","29953","Mollusca","7805","Gastropoda","8304","Sorbeoconcha","62297","Cypraeidae","60047","Erosaria","9825","","","","Wailupe Point, Oahu","22975","Reef 3255","-157.750000","21.266666","US","Hawaii","","based on nearby landmark","minutes","outcrop","SE coast of Oahu","gplates","not computable using this model","mid","","","Waimanalo","","","Waimanalo","","","group of beds","","","","","","","","","","age from coral samples 134-113 ka","limestones and conglomerates","""limestone""","","","","","","reef, buildup or bioherm","S. Kosuge. 1969. Fossil mollusks of Oahu, Hawaii Islands. Bulletin of the National Science Museum 12(4):783-794","2009-05-15 02:35:58","2009-05-15 04:35:58","","Chibanian","-","Chibanian","Chibanian, Late Pleistocene","Chibanian, Late Pleistocene"
"812678","occ","","","89300","Cypraea cicercula","species","170606","recombined as","Pustularia cicercula","species","170606","Middle Pleistocene","Late Pleistocene","0.774","0.0117","29953","Mollusca","7805","Gastropoda","8304","Sorbeoconcha","62297","Cypraeidae","60047","Pustularia","10386","","","","Wailupe Point, Oahu","22975","Reef 3255","-157.750000","21.266666","US","Hawaii","","based on nearby landmark","minutes","outcrop","SE coast of Oahu","gplates","not computable using this model","mid","","","Waimanalo","","","Waimanalo","","","group of beds","","","","","","","","","","age from coral samples 134-113 ka","limestones and conglomerates","""limestone""","","","","","","reef, buildup or bioherm","S. Kosuge. 1969. Fossil mollusks of Oahu, Hawaii Islands. Bulletin of the National Science Museum 12(4):783-794","2009-05-15 02:35:58","2009-05-15 04:35:58","","Chibanian","-","Chibanian","Chibanian, Late Pleistocene","Chibanian, Late Pleistocene"
"812679","occ","","","89300","Cypraea erosa","species","60031","recombined as","Naria erosa","species","60031","Middle Pleistocene","Late Pleistocene","0.774","0.0117","29953","Mollusca","7805","Gastropoda","8304","Sorbeoconcha","62297","Cypraeidae","60047","Naria","371455","","","","Wailupe Point, Oahu","22975","Reef 3255","-157.750000","21.266666","US","Hawaii","","based on nearby landmark","minutes","outcrop","SE coast of Oahu","gplates","not computable using this model","mid","","","Waimanalo","","","Waimanalo","","","group of beds","","","","","","","","","","age from coral samples 134-113 ka","limestones and conglomerates","""limestone""","","","","","","reef, buildup or bioherm","S. Kosuge. 1969. Fossil mollusks of Oahu, Hawaii Islands. Bulletin of the National Science Museum 12(4):783-794","2009-05-15 02:35:58","2009-05-15 04:35:58","","Chibanian","-","Chibanian","Chibanian, Late Pleistocene","Chibanian, Late Pleistocene"
"812680","occ","","","89300","Cypraea helvola","species","60034","recombined as","Cypraea (Erosaria) helvola","species","60034","Middle Pleistocene","Late Pleistocene","0.774","0.0117","29953","Mollusca","7805","Gastropoda","8304","Sorbeoconcha","62297","Cypraeidae","60047","Erosaria","9825","","","","Wailupe Point, Oahu","22975","Reef 3255","-157.750000","21.266666","US","Hawaii","","based on nearby landmark","minutes","outcrop","SE coast of Oahu","gplates","not computable using this model","mid","","","Waimanalo","","","Waimanalo","","","group of beds","","","","","","","","","","age from coral samples 134-113 ka","limestones and conglomerates","""limestone""","","","","","","reef, buildup or bioherm","S. Kosuge. 1969. Fossil mollusks of Oahu, Hawaii Islands. Bulletin of the National Science Museum 12(4):783-794","2009-05-15 02:35:58","2009-05-15 04:35:58","","Chibanian","-","Chibanian","Chibanian, Late Pleistocene","Chibanian, Late Pleistocene"
"812681","occ","","","89300","Cypraea isabella","species","60036","recombined as","Luria isabella","species","60036","Middle Pleistocene","Late Pleistocene","0.774","0.0117","29953","Mollusca","7805","Gastropoda","8304","Sorbeoconcha","62297","Cypraeidae","60047","Luria","115679","","","","Wailupe Point, Oahu","22975","Reef 3255","-157.750000","21.266666","US","Hawaii","","based on nearby landmark","minutes","outcrop","SE coast of Oahu","gplates","not computable using this model","mid","","","Waimanalo","","","Waimanalo","","","group of beds","","","","","","","","","","age from coral samples 134-113 ka","limestones and conglomerates","""limestone""","","","","","","reef, buildup or bioherm","S. Kosuge. 1969. Fossil mollusks of Oahu, Hawaii Islands. Bulletin of the National Science Museum 12(4):783-794","2009-05-15 02:35:58","2009-05-15 04:35:58","","Chibanian","-","Chibanian","Chibanian, Late Pleistocene","Chibanian, Late Pleistocene"
"812682","occ","","","89300","Cypraea tessellata","species","335343","recombined as","Luria tessellata","species","335343","Middle Pleistocene","Late Pleistocene","0.774","0.0117","29953","Mollusca","7805","Gastropoda","8304","Sorbeoconcha","62297","Cypraeidae","60047","Luria","115679","","","","Wailupe Point, Oahu","22975","Reef 3255","-157.750000","21.266666","US","Hawaii","","based on nearby landmark","minutes","outcrop","SE coast of Oahu","gplates","not computable using this model","mid","","","Waimanalo","","","Waimanalo","","","group of beds","","","","","","","","","","age from coral samples 134-113 ka","limestones and conglomerates","""limestone""","","","","","","reef, buildup or bioherm","S. Kosuge. 1969. Fossil mollusks of Oahu, Hawaii Islands. Bulletin of the National Science Museum 12(4):783-794","2009-05-15 02:35:58","2009-05-15 04:35:58","","Chibanian","-","Chibanian","Chibanian, Late Pleistocene","Chibanian, Late Pleistocene"
"812683","occ","","","89300","Cypraea vitellus","species","60046","recombined as","Cypraea (Lyncina) vitellus","species","60046","Middle Pleistocene","Late Pleistocene","0.774","0.0117","29953","Mollusca","7805","Gastropoda","8304","Sorbeoconcha","62297","Cypraeidae","60047","Lyncina","115692","","","","Wailupe Point, Oahu","22975","Reef 3255","-157.750000","21.266666","US","Hawaii","","based on nearby landmark","minutes","outcrop","SE coast of Oahu","gplates","not computable using this model","mid","","","Waimanalo","","","Waimanalo","","","group of beds","","","","","","","","","","age from coral samples 134-113 ka","limestones and conglomerates","""limestone""","","","","","","reef, buildup or bioherm","S. Kosuge. 1969. Fossil mollusks of Oahu, Hawaii Islands. Bulletin of the National Science Museum 12(4):783-794","2009-05-15 02:35:58","2009-05-15 04:35:58","","Chibanian","-","Chibanian","Chibanian, Late Pleistocene","Chibanian, Late Pleistocene"
"812706","occ","","","89301","Cypraea caputserpentis","species","147494","recombined as","Cypraea (Erosaria) caputserpentis","species","147494","Middle Pleistocene","Late Pleistocene","0.774","0.0117","29953","Mollusca","7805","Gastropoda","8304","Sorbeoconcha","62297","Cypraeidae","60047","Erosaria","9825","","","","Hind-Clarke Dairy, Oahu","22975","Reef 3255","-157.750000","21.283333","US","Hawaii","","based on nearby landmark","minutes","outcrop","SE coast of Oahu","gplates","not computable using this model","mid","","","Waimanalo","","","Waimanalo","","","group of beds","","","","","","","","","","age from coral samples 134-113 ka","limestones and conglomerates","""limestone""","","","","","","reef, buildup or bioherm","S. Kosuge. 1969. Fossil mollusks of Oahu, Hawaii Islands. Bulletin of the National Science Museum 12(4):783-794","2009-05-15 02:56:49","2009-05-15 04:56:49","","Chibanian","-","Chibanian","Chibanian, Late Pleistocene","Chibanian, Late Pleistocene"
"812707","occ","","","89301","Cypraea helvola","species","60034","recombined as","Cypraea (Erosaria) helvola","species","60034","Middle Pleistocene","Late Pleistocene","0.774","0.0117","29953","Mollusca","7805","Gastropoda","8304","Sorbeoconcha","62297","Cypraeidae","60047","Erosaria","9825","","","","Hind-Clarke Dairy, Oahu","22975","Reef 3255","-157.750000","21.283333","US","Hawaii","","based on nearby landmark","minutes","outcrop","SE coast of Oahu","gplates","not computable using this model","mid","","","Waimanalo","","","Waimanalo","","","group of beds","","","","","","","","","","age from coral samples 134-113 ka","limestones and conglomerates","""limestone""","","","","","","reef, buildup or bioherm","S. Kosuge. 1969. Fossil mollusks of Oahu, Hawaii Islands. Bulletin of the National Science Museum 12(4):783-794","2009-05-15 02:56:49","2009-05-15 04:56:49","","Chibanian","-","Chibanian","Chibanian, Late Pleistocene","Chibanian, Late Pleistocene"
"812714","occ","","","89302","Cypraea caputserpentis","species","147494","recombined as","Cypraea (Erosaria) caputserpentis","species","147494","Middle Pleistocene","Late Pleistocene","0.774","0.0117","29953","Mollusca","7805","Gastropoda","8304","Sorbeoconcha","62297","Cypraeidae","60047","Erosaria","9825","","","","Wailupe Quarries, Oahu","22975","Reef 3255","-157.750000","21.266666","US","Hawaii","","based on nearby landmark","minutes","outcrop","SE coast of Oahu","gplates","not computable using this model","mid","","","Waimanalo","","","Waimanalo","","","group of beds","","","","","","","","","","age from coral samples 134-113 ka","limestones and conglomerates","""limestone""","","","","","","reef, buildup or bioherm","S. Kosuge. 1969. Fossil mollusks of Oahu, Hawaii Islands. Bulletin of the National Science Museum 12(4):783-794","2009-05-15 03:07:46","2009-05-15 05:07:46","","Chibanian","-","Chibanian","Chibanian, Late Pleistocene","Chibanian, Late Pleistocene"
"812715","occ","","","89302","Cypraea cicercula","species","170606","recombined as","Pustularia cicercula","species","170606","Middle Pleistocene","Late Pleistocene","0.774","0.0117","29953","Mollusca","7805","Gastropoda","8304","Sorbeoconcha","62297","Cypraeidae","60047","Pustularia","10386","","","","Wailupe Quarries, Oahu","22975","Reef 3255","-157.750000","21.266666","US","Hawaii","","based on nearby landmark","minutes","outcrop","SE coast of Oahu","gplates","not computable using this model","mid","","","Waimanalo","","","Waimanalo","","","group of beds","","","","","","","","","","age from coral samples 134-113 ka","limestones and conglomerates","""limestone""","","","","","","reef, buildup or bioherm","S. Kosuge. 1969. Fossil mollusks of Oahu, Hawaii Islands. Bulletin of the National Science Museum 12(4):783-794","2009-05-15 03:07:46","2009-05-15 05:07:46","","Chibanian","-","Chibanian","Chibanian, Late Pleistocene","Chibanian, Late Pleistocene"
"812716","occ","","","89302","Cypraea erosa","species","60031","recombined as","Naria erosa","species","60031","Middle Pleistocene","Late Pleistocene","0.774","0.0117","29953","Mollusca","7805","Gastropoda","8304","Sorbeoconcha","62297","Cypraeidae","60047","Naria","371455","","","","Wailupe Quarries, Oahu","22975","Reef 3255","-157.750000","21.266666","US","Hawaii","","based on nearby landmark","minutes","outcrop","SE coast of Oahu","gplates","not computable using this model","mid","","","Waimanalo","","","Waimanalo","","","group of beds","","","","","","","","","","age from coral samples 134-113 ka","limestones and conglomerates","""limestone""","","","","","","reef, buildup or bioherm","S. Kosuge. 1969. Fossil mollusks of Oahu, Hawaii Islands. Bulletin of the National Science Museum 12(4):783-794","2009-05-15 03:07:46","2009-05-15 05:07:46","","Chibanian","-","Chibanian","Chibanian, Late Pleistocene","Chibanian, Late Pleistocene"
"812717","occ","","","89302","Cypraea helvola","species","60034","recombined as","Cypraea (Erosaria) helvola","species","60034","Middle Pleistocene","Late Pleistocene","0.774","0.0117","29953","Mollusca","7805","Gastropoda","8304","Sorbeoconcha","62297","Cypraeidae","60047","Erosaria","9825","","","","Wailupe Quarries, Oahu","22975","Reef 3255","-157.750000","21.266666","US","Hawaii","","based on nearby landmark","minutes","outcrop","SE coast of Oahu","gplates","not computable using this model","mid","","","Waimanalo","","","Waimanalo","","","group of beds","","","","","","","","","","age from coral samples 134-113 ka","limestones and conglomerates","""limestone""","","","","","","reef, buildup or bioherm","S. Kosuge. 1969. Fossil mollusks of Oahu, Hawaii Islands. Bulletin of the National Science Museum 12(4):783-794","2009-05-15 03:07:46","2009-05-15 05:07:46","","Chibanian","-","Chibanian","Chibanian, Late Pleistocene","Chibanian, Late Pleistocene"
"812718","occ","","","89302","Cypraea isabella","species","60036","recombined as","Luria isabella","species","60036","Middle Pleistocene","Late Pleistocene","0.774","0.0117","29953","Mollusca","7805","Gastropoda","8304","Sorbeoconcha","62297","Cypraeidae","60047","Luria","115679","","","","Wailupe Quarries, Oahu","22975","Reef 3255","-157.750000","21.266666","US","Hawaii","","based on nearby landmark","minutes","outcrop","SE coast of Oahu","gplates","not computable using this model","mid","","","Waimanalo","","","Waimanalo","","","group of beds","","","","","","","","","","age from coral samples 134-113 ka","limestones and conglomerates","""limestone""","","","","","","reef, buildup or bioherm","S. Kosuge. 1969. Fossil mollusks of Oahu, Hawaii Islands. Bulletin of the National Science Museum 12(4):783-794","2009-05-15 03:07:46","2009-05-15 05:07:46","","Chibanian","-","Chibanian","Chibanian, Late Pleistocene","Chibanian, Late Pleistocene"
